,Cod,Nome,Pop,UF,code,ip_vl_n,cat_ibp
1425,2514107,São João do Tigre (PB),4408,PB,251410,1.7634,4
1426,2514206,São José da Lagoa Tapada (PB),7622,PB,251420,1.8276,4
1427,2514305,São José de Caiana (PB),6394,PB,251430,1.6996,4
1428,2514404,São José de Espinharas (PB),4631,PB,251440,1.3609,4
1429,2514453,São José dos Ramos (PB),6037,PB,251445,1.7162,4
1430,2514503,São José de Piranhas (PB),20406,PB,251450,0.6911,4
1431,2514552,São José de Princesa (PB),3898,PB,251455,1.6255,4
1432,2514602,São José do Bonfim (PB),3619,PB,251460,0.7966,4
1433,2514651,São José do Brejo do Cruz (PB),1821,PB,251465,1.4357,4
1434,2514701,São José do Sabugi (PB),4153,PB,251470,0.4052,4
1435,2514800,São José dos Cordeiros (PB),3607,PB,251480,0.935,4
1436,2514909,São Mamede (PB),7682,PB,251490,0.2534,4
1437,2515005,São Miguel de Taipu (PB),7450,PB,251500,1.7892,4
1438,2515104,São Sebastião de Lagoa de Roça (PB),11793,PB,251510,1.1785,4
1439,2515203,São Sebastião do Umbuzeiro (PB),3534,PB,251520,0.7018,4
1440,2515302,Sapé (PB),52977,PB,251530,0.9753,4
1441,2515401,São Vicente do Seridó (PB),10919,PB,251540,1.3021,4
1442,2515500,Serra Branca (PB),13807,PB,251550,0.4365,4
1443,2515609,Serra da Raiz (PB),3114,PB,251560,1.0195,4
1444,2515708,Serra Grande (PB),2921,PB,251570,1.2669,4
1445,2515807,Serra Redonda (PB),7001,PB,251580,1.1167,4
1446,2515906,Serraria (PB),6037,PB,251590,1.6052,4
1447,2515930,Sertãozinho (PB),5152,PB,251593,0.7264,4
1448,2515971,Sobrado (PB),7845,PB,251597,1.5795,4
1449,2516003,Solânea (PB),26051,PB,251600,1.0407,4
1450,2516102,Soledade (PB),15211,PB,251610,0.3452,4
1451,2516151,Sossêgo (PB),3631,PB,251615,1.6221,4
1452,2516201,Sousa (PB),69997,PB,251620,0.134,4
1453,2516300,Sumé (PB),17096,PB,251630,0.6552,4
1454,2516409,Tacima (PB),11024,PB,251640,1.371,4
1455,2516508,Taperoá (PB),15505,PB,251650,0.8781,4
1456,2516607,Tavares (PB),14791,PB,251660,1.1763,4
1457,2516706,Teixeira (PB),15333,PB,251670,0.8175,4
1458,2516755,Tenório (PB),3103,PB,251675,1.5339,4
1459,2516805,Triunfo (PB),9473,PB,251680,1.0231,4
1460,2516904,Uiraúna (PB),15356,PB,251690,0.5365,4
1461,2517001,Umbuzeiro (PB),9914,PB,251700,1.5947,4
1462,2517100,Várzea (PB),2870,PB,251710,-0.259,4
1463,2517209,Vieirópolis (PB),5395,PB,251720,1.679,4
1464,2517407,Zabelê (PB),2269,PB,251740,0.4731,4
1465,2600054,Abreu e Lima (PE),100698,PE,260005,-0.33399999999999996,4
1466,2600104,Afogados da Ingazeira (PE),37546,PE,260010,0.2884,4
1467,2600203,Afrânio (PE),19981,PE,260020,1.2716,4
1468,2600302,Agrestina (PE),25240,PE,260030,0.6655,4
1469,2600401,Água Preta (PE),37386,PE,260040,1.3372,4
1470,2600500,Águas Belas (PE),43923,PE,260050,1.7302,4
1471,2600609,Alagoinha (PE),14798,PE,260060,0.9789,4
1472,2600708,Aliança (PE),38408,PE,260070,0.7035,4
1473,2600807,Altinho (PE),22996,PE,260080,1.0987,4
1474,2600906,Amaraji (PE),22910,PE,260090,0.9287,4
1475,2601003,Angelim (PE),11301,PE,260100,1.1008,4
1476,2601052,Araçoiaba (PE),20936,PE,260105,0.9309999999999999,4
1477,2601102,Araripina (PE),85301,PE,260110,0.9940000000000001,4
1478,2601201,Arcoverde (PE),75295,PE,260120,-0.1396,4
1479,2601300,Barra de Guabiraba (PE),14632,PE,260130,0.7658,4
1480,2601409,Barreiros (PE),42866,PE,260140,0.8140000000000001,4
1481,2601508,Belém de Maria (PE),12169,PE,260150,1.0661,4
1482,2601607,Belém do São Francisco (PE),20730,PE,260160,0.9673,4
1483,2601706,Belo Jardim (PE),76930,PE,260170,0.2316,4
1484,2601805,Betânia (PE),12811,PE,260180,1.4492,4
1485,2601904,Bezerros (PE),60960,PE,260190,0.4126,4
1486,2602001,Bodocó (PE),38605,PE,260200,1.5811,4
1487,2602100,Bom Conselho (PE),48975,PE,260210,1.1592,4
1488,2602209,Bom Jardim (PE),40038,PE,260220,1.157,4
1489,2602308,Bonito (PE),38101,PE,260230,0.8084,4
1490,2602407,Brejão (PE),8981,PE,260240,1.2006,4
1491,2602506,Brejinho (PE),7489,PE,260250,0.8685,4
1492,2602605,Brejo da Madre de Deus (PE),51696,PE,260260,1.0011,4
1493,2602704,Buenos Aires (PE),13224,PE,260270,1.0695,4
1494,2602803,Buíque (PE),59448,PE,260280,1.9269999999999998,4
1495,2602902,Cabo de Santo Agostinho (PE),210796,PE,260290,-0.2039,4
1496,2603009,Cabrobó (PE),34778,PE,260300,0.7286,4
1497,2603108,Cachoeirinha (PE),20618,PE,260310,0.6813,4
1498,2603207,Caetés (PE),29065,PE,260320,2.0264,4
1499,2603306,Calçado (PE),10983,PE,260330,1.3693,4
1500,2603405,Calumbi (PE),5744,PE,260340,1.0891,4
1501,2603454,Camaragibe (PE),159945,PE,260345,-0.3337,4
1502,2603504,Camocim de São Félix (PE),19032,PE,260350,0.5654,4
1503,2603603,Camutanga (PE),8592,PE,260360,0.8617,4
1504,2603702,Canhotinho (PE),24743,PE,260370,1.2814,4
1505,2603801,Capoeiras (PE),20048,PE,260380,1.5167,4
1506,2603900,Carnaíba (PE),19666,PE,260390,0.993,4
1507,2603926,Carnaubeira da Penha (PE),13117,PE,260392,1.9174,4
1508,2604007,Carpina (PE),85131,PE,260400,0.1684,4
1509,2604106,Caruaru (PE),369343,PE,260410,-0.433,4
1510,2604155,Casinhas (PE),14395,PE,260415,1.6369999999999998,4
1511,2604205,Catende (PE),43778,PE,260420,0.8118,4
1512,2604304,Cedro (PE),11972,PE,260430,0.7591,4
1513,2604403,Chã de Alegria (PE),13641,PE,260440,0.9421,4
1514,2604502,Chã Grande (PE),21929,PE,260450,0.8534,4
1515,2604601,Condado (PE),26755,PE,260460,0.9095,4
1516,2604700,Correntes (PE),18327,PE,260470,1.0821,4
1517,2604809,Cortês (PE),12543,PE,260480,0.8464,4
1518,2604908,Cumaru (PE),9494,PE,260490,1.3643,4
1519,2605004,Cupira (PE),24237,PE,260500,0.4815,4
1520,2605103,Custódia (PE),37633,PE,260510,0.8428,4
1521,2605152,Dormentes (PE),19246,PE,260515,1.0081,4
1522,2605202,Escada (PE),69701,PE,260520,0.4723,4
1523,2605301,Exu (PE),31709,PE,260530,1.3263,4
1524,2605400,Feira Nova (PE),22360,PE,260540,0.9593,4
1525,2605459,Fernando de Noronha (PE),3140,PE,260545,-1.1838,2
1526,2605509,Ferreiros (PE),12216,PE,260550,0.7579,4
1527,2605608,Flores (PE),22612,PE,260560,1.3354,4
1528,2605707,Floresta (PE),33488,PE,260570,0.6194,4
1529,2605806,Frei Miguelinho (PE),15633,PE,260580,1.2583,4
1530,2605905,Gameleira (PE),31578,PE,260590,0.9440000000000001,4
1531,2606002,Garanhuns (PE),141347,PE,260600,0.0072,4
1532,2606101,Glória do Goitá (PE),30847,PE,260610,1.2919999999999998,4
1533,2606200,Goiana (PE),80345,PE,260620,0.3378,4
1534,2606309,Granito (PE),7586,PE,260630,1.1578,4
1535,2606408,Gravatá (PE),85309,PE,260640,0.1863,4
1536,2606507,Iati (PE),19284,PE,260650,1.7231,4
1537,2606606,Ibimirim (PE),29585,PE,260660,1.3591,4
1538,2606705,Ibirajuba (PE),7773,PE,260670,1.2717,4
1539,2606804,Igarassu (PE),119690,PE,260680,0.0812,4
1540,2606903,Iguaracy (PE),12265,PE,260690,1.0083,4
1541,2607000,Inajá (PE),24034,PE,260700,2.0179,4
1542,2607109,Ingazeira (PE),4537,PE,260710,1.0203,4
1543,2607208,Ipojuca (PE),99101,PE,260720,0.363,4
1544,2607307,Ipubi (PE),31515,PE,260730,1.479,4
1545,2607406,Itacuruba (PE),5013,PE,260740,0.2444,4
1546,2607505,Itaíba (PE),26268,PE,260750,1.8209,4
1547,2607604,Ilha de Itamaracá (PE),27076,PE,260760,0.3439,4
1548,2607653,Itambé (PE),36495,PE,260765,0.9681,4
1549,2607703,Itapetim (PE),13492,PE,260770,0.6589,4
1550,2607752,Itapissuma (PE),27144,PE,260775,0.3844,4
1551,2607802,Itaquitinga (PE),17056,PE,260780,0.8814,4
1552,2607901,Jaboatão dos Guararapes (PE),711330,PE,260790,-0.4218,4
1553,2607950,Jaqueira (PE),11632,PE,260795,1.4594,4
1554,2608008,Jataúba (PE),17305,PE,260800,1.4113,4
1555,2608057,Jatobá (PE),14904,PE,260805,0.4935,4
1556,2608107,João Alfredo (PE),33570,PE,260810,1.3013,4
1557,2608206,Joaquim Nabuco (PE),15999,PE,260820,0.9098,4
1558,2608255,Jucati (PE),11545,PE,260825,1.3895,4
1559,2608305,Jupi (PE),15007,PE,260830,1.1704,4
1560,2608404,Jurema (PE),15483,PE,260840,1.199,4
1561,2608453,Lagoa do Carro (PE),18429,PE,260845,0.8069,4
1562,2608503,Lagoa de Itaenga (PE),21490,PE,260850,0.8829,4
1563,2608602,Lagoa do Ouro (PE),13300,PE,260860,1.2803,4
1564,2608701,Lagoa dos Gatos (PE),16345,PE,260870,1.3880000000000001,4
1565,2608750,Lagoa Grande (PE),26090,PE,260875,0.8452,4
1566,2608800,Lajedo (PE),40883,PE,260880,0.4381,4
1567,2608909,Limoeiro (PE),56149,PE,260890,0.2541,4
1568,2609006,Macaparana (PE),25565,PE,260900,0.8009999999999999,4
1569,2609105,Machados (PE),16549,PE,260910,1.0579,4
1570,2609154,Manari (PE),22110,PE,260915,2.3422,4
1571,2609204,Maraial (PE),11098,PE,260920,1.6206,4
1572,2609303,Mirandiba (PE),15548,PE,260930,1.0533,4
1573,2609402,Moreno (PE),63792,PE,260940,0.205,4
1574,2609501,Nazaré da Mata (PE),32673,PE,260950,0.0936,4
1575,2609600,Olinda (PE),393734,PE,260960,-0.6899,3
1576,2609709,Orobó (PE),23985,PE,260970,1.3214,4
1577,2609808,Orocó (PE),15309,PE,260980,1.0716,4
1578,2609907,Ouricuri (PE),70466,PE,260990,1.2499,4
1579,2610004,Palmares (PE),63745,PE,261000,0.4425,4
1580,2610103,Palmeirina (PE),7509,PE,261010,1.05,4
1581,2610202,Panelas (PE),26438,PE,261020,1.2872,4
1582,2610301,Paranatama (PE),11608,PE,261030,1.9212,4
1583,2610400,Parnamirim (PE),22198,PE,261040,1.2118,4
1584,2610509,Passira (PE),28856,PE,261050,1.2761,4
1585,2610608,Paudalho (PE),57346,PE,261060,0.6546,4
1586,2610707,Paulista (PE),336919,PE,261070,-0.7262,3
1587,2610806,Pedra (PE),22716,PE,261080,1.3422,4
1588,2610905,Pesqueira (PE),68067,PE,261090,0.6379,4
1589,2611002,Petrolândia (PE),37246,PE,261100,0.2432,4
1590,2611101,Petrolina (PE),359372,PE,261110,-0.3828,4
1591,2611200,Poção (PE),11308,PE,261120,1.3373,4
1592,2611309,Pombos (PE),27204,PE,261130,0.7572,4
1593,2611408,Primavera (PE),15231,PE,261140,0.9114,4
1594,2611507,Quipapá (PE),26309,PE,261150,1.3051,4
1595,2611533,Quixaba (PE),6796,PE,261153,1.2588,4
1596,2611606,Recife (PE),1661017,PE,261160,-0.8241,3
1597,2611705,Riacho das Almas (PE),20744,PE,261170,1.1257,4
1598,2611804,Ribeirão (PE),47813,PE,261180,0.419,4
1599,2611903,Rio Formoso (PE),23719,PE,261190,0.7279,4
1600,2612000,Sairé (PE),9600,PE,261200,0.9964,4
1601,2612109,Salgadinho (PE),11214,PE,261210,2.1329,4
1602,2612208,Salgueiro (PE),61561,PE,261220,0.0774,4
1603,2612307,Saloá (PE),15880,PE,261230,1.355,4
1604,2612406,Sanharó (PE),27308,PE,261240,0.6114,4
1605,2612455,Santa Cruz (PE),15713,PE,261245,1.7627,4
1606,2612471,Santa Cruz da Baixa Verde (PE),12708,PE,261247,0.9216,4
1607,2612505,Santa Cruz do Capibaribe (PE),111812,PE,261250,-0.4209,4
1608,2612554,Santa Filomena (PE),14645,PE,261255,1.8483,4
1609,2612604,Santa Maria da Boa Vista (PE),42266,PE,261260,1.0176,4
1610,2612703,Santa Maria do Cambucá (PE),14308,PE,261270,1.4523,4
1611,2612802,Santa Terezinha (PE),11914,PE,261280,0.7647,4
1612,2612901,São Benedito do Sul (PE),16239,PE,261290,1.5599,4
1613,2613008,São Bento do Una (PE),60567,PE,261300,1.143,4
1614,2613107,São Caitano (PE),37488,PE,261310,0.8397,4
1615,2613206,São João (PE),23002,PE,261320,1.3601,4
1616,2613305,São Joaquim do Monte (PE),21439,PE,261330,0.9807,4
1617,2613404,São José da Coroa Grande (PE),21868,PE,261340,0.8297,4
1618,2613503,São José do Belmonte (PE),34082,PE,261350,1.1001,4
1619,2613602,São José do Egito (PE),34210,PE,261360,0.4197,4
1620,2613701,São Lourenço da Mata (PE),114910,PE,261370,0.1532,4
1621,2613800,São Vicente Férrer (PE),18150,PE,261380,0.9882,4
1622,2613909,Serra Talhada (PE),87467,PE,261390,0.2863,4
1623,2614006,Serrita (PE),19226,PE,261400,1.3098,4
1624,2614105,Sertânia (PE),36189,PE,261410,0.7921,4
1625,2614204,Sirinhaém (PE),46845,PE,261420,0.8636,4
1626,2614303,Moreilândia (PE),11269,PE,261430,1.2484,4
1627,2614402,Solidão (PE),6034,PE,261440,1.2007,4
1628,2614501,Surubim (PE),66192,PE,261450,0.3818,4
1629,2614600,Tabira (PE),28860,PE,261460,0.4628,4
1630,2614709,Tacaimbó (PE),12843,PE,261470,1.3877,4
1631,2614808,Tacaratu (PE),26439,PE,261480,1.3503,4
1632,2614857,Tamandaré (PE),23852,PE,261485,0.8688,4
1633,2615003,Taquaritinga do Norte (PE),29472,PE,261500,0.4084,4
1634,2615102,Terezinha (PE),7227,PE,261510,1.4461,4
1635,2615201,Terra Nova (PE),10314,PE,261520,0.7466,4
1636,2615300,Timbaúba (PE),52587,PE,261530,0.3137,4
1637,2615409,Toritama (PE),47088,PE,261540,-0.2139,4
1638,2615508,Tracunhaém (PE),13856,PE,261550,0.7612,4
1639,2615607,Trindade (PE),31103,PE,261560,0.6913,4
1640,2615706,Triunfo (PE),15232,PE,261570,0.4367,4
1641,2615805,Tupanatinga (PE),27793,PE,261580,1.8977,4
1642,2615904,Tuparetama (PE),8266,PE,261590,0.1622,4
1643,2616001,Venturosa (PE),18835,PE,261600,1.0042,4
1644,2616100,Verdejante (PE),9572,PE,261610,1.0215,4
1645,2616183,Vertente do Lério (PE),7526,PE,261618,1.6397,4
1646,2616209,Vertentes (PE),21172,PE,261620,0.5781,4
1647,2616308,Vicência (PE),32897,PE,261630,0.6006,4
1648,2616407,Vitória de Santo Antão (PE),140389,PE,261640,0.2705,4
1649,2616506,Xexéu (PE),14789,PE,261650,1.0227,4
1650,2700102,Água Branca (AL),20263,AL,270010,1.4048,4
1651,2700201,Anadia (AL),17507,AL,270020,1.3683,4
1652,2700300,Arapiraca (AL),234309,AL,270030,0.36700000000000005,4
1653,2700409,Atalaia (AL),47540,AL,270040,1.369,4
1654,2700508,Barra de Santo Antônio (AL),16201,AL,270050,0.9715,4
1655,2700607,Barra de São Miguel (AL),8434,AL,270060,0.3636,4
1656,2700706,Batalha (AL),18440,AL,270070,1.1903,4
1657,2700805,Belém (AL),4226,AL,270080,1.287,4
1658,2700904,Belo Monte (AL),6717,AL,270090,1.9359,4
1659,2701001,Boca da Mata (AL),27429,AL,270100,0.6114,4
1660,2701100,Branquinha (AL),10426,AL,270110,1.7289,4
1661,2701209,Cacimbinhas (AL),10920,AL,270120,2.1489,4
1662,2701308,Cajueiro (AL),21397,AL,270130,1.2813,4
1663,2701357,Campestre (AL),6972,AL,270135,0.9788,4
1664,2701407,Campo Alegre (AL),57997,AL,270140,1.0069,4
1665,2701506,Campo Grande (AL),9576,AL,270150,1.7764,4
1666,2701605,Canapi (AL),17715,AL,270160,2.2156,4
1667,2701704,Capela (AL),16907,AL,270170,0.9388,4
1668,2701803,Carneiros (AL),9568,AL,270180,1.5738,4
1669,2701902,Chã Preta (AL),7311,AL,270190,1.3835,4
1670,2702009,Coité do Nóia (AL),10594,AL,270200,1.9925,4
1671,2702108,Colônia Leopoldina (AL),21935,AL,270210,1.1385,4
1672,2702207,Coqueiro Seco (AL),5882,AL,270220,0.8208,4
1673,2702306,Coruripe (AL),57647,AL,270230,0.6051,4
1674,2702355,Craíbas (AL),24396,AL,270235,1.982,4
1675,2702405,Delmiro Gouveia (AL),52501,AL,270240,0.2887,4
1676,2702504,Dois Riachos (AL),11059,AL,270250,1.9952,4
1677,2702553,Estrela de Alagoas (AL),18304,AL,270255,2.1864,4
1678,2702603,Feira Grande (AL),22192,AL,270260,1.7788,4
1679,2702702,Feliz Deserto (AL),4803,AL,270270,1.4249,4
1680,2702801,Flexeiras (AL),12823,AL,270280,1.2006,4
1681,2702900,Girau do Ponciano (AL),41549,AL,270290,1.9409,4
1682,2703007,Ibateguara (AL),15637,AL,270300,1.1945,4
1683,2703106,Igaci (AL),25596,AL,270310,1.8999,4
1684,2703205,Igreja Nova (AL),24670,AL,270320,1.766,4
1685,2703304,Inhapi (AL),18398,AL,270330,2.1161,4
1686,2703403,Jacaré dos Homens (AL),5185,AL,270340,1.1154,4
1687,2703502,Jacuípe (AL),6992,AL,270350,1.3551,4
1688,2703601,Japaratinga (AL),8444,AL,270360,1.3383,4
1689,2703700,Jaramataia (AL),5751,AL,270370,1.8115,4
1690,2703759,Jequiá da Praia (AL),11495,AL,270375,1.1339,4
1691,2703809,Joaquim Gomes (AL),24167,AL,270380,1.7866,4
1692,2703908,Jundiá (AL),4119,AL,270390,1.4345,4
1693,2704005,Junqueiro (AL),24716,AL,270400,1.2019,4
1694,2704104,Lagoa da Canoa (AL),17692,AL,270410,1.7069,4
1695,2704203,Limoeiro de Anadia (AL),28904,AL,270420,1.5875,4
1696,2704302,Maceió (AL),1031597,AL,270430,-0.3538,4
1697,2704401,Major Isidoro (AL),19923,AL,270440,1.571,4
1698,2704500,Maragogi (AL),33351,AL,270450,1.1595,4
1699,2704609,Maravilha (AL),8850,AL,270460,1.5392,4
1700,2704708,Marechal Deodoro (AL),52848,AL,270470,0.4138,4
1701,2704807,Maribondo (AL),13123,AL,270480,0.7581,4
1702,2704906,Mar Vermelho (AL),3474,AL,270490,1.0542,4
1703,2705002,Mata Grande (AL),25200,AL,270500,2.14,4
1704,2705101,Matriz de Camaragibe (AL),24627,AL,270510,1.1654,4
1705,2705200,Messias (AL),18201,AL,270520,0.8749,4
1706,2705309,Minador do Negrão (AL),5315,AL,270530,2.1569,4
1707,2705408,Monteirópolis (AL),7171,AL,270540,1.8168,4
1708,2705507,Murici (AL),28428,AL,270550,1.064,4
1709,2705606,Novo Lino (AL),12837,AL,270560,1.6182,4
1710,2705705,Olho d'Água das Flores (AL),21690,AL,270570,1.109,4
1711,2705804,Olho d'Água do Casado (AL),9507,AL,270580,1.6019,4
1712,2705903,Olho d'Água Grande (AL),5133,AL,270590,2.1916,4
1713,2706000,Olivença (AL),11681,AL,270600,1.8517,4
1714,2706109,Ouro Branco (AL),11573,AL,270610,1.5886,4
1715,2706208,Palestina (AL),5061,AL,270620,1.4145,4
1716,2706307,Palmeira dos Índios (AL),73452,AL,270630,0.7438,4
1717,2706406,Pão de Açúcar (AL),24307,AL,270640,1.2433,4
1718,2706422,Pariconha (AL),10546,AL,270642,1.3907,4
1719,2706448,Paripueira (AL),13484,AL,270644,0.7073,4
1720,2706505,Passo de Camaragibe (AL),15270,AL,270650,1.5119,4
1721,2706604,Paulo Jacinto (AL),7556,AL,270660,1.0601,4
1722,2706703,Penedo (AL),64005,AL,270670,0.5103,4
1723,2706802,Piaçabuçu (AL),17868,AL,270680,1.0138,4
1724,2706901,Pilar (AL),35310,AL,270690,0.5920000000000001,4
1725,2707008,Pindoba (AL),2903,AL,270700,1.4665,4
1726,2707107,Piranhas (AL),25324,AL,270710,1.0619,4
1727,2707206,Poço das Trincheiras (AL),14447,AL,270720,2.1204,4
1728,2707305,Porto Calvo (AL),27331,AL,270730,1.0038,4
1729,2707404,Porto de Pedras (AL),7618,AL,270740,1.6271,4
1730,2707503,Porto Real do Colégio (AL),20158,AL,270750,1.5035,4
1731,2707602,Quebrangulo (AL),11202,AL,270760,1.2908,4
1732,2707701,Rio Largo (AL),75662,AL,270770,0.3175,4
1733,2707800,Roteiro (AL),6634,AL,270780,1.5625,4
1734,2707909,Santa Luzia do Norte (AL),7344,AL,270790,0.6879,4
1735,2708006,Santana do Ipanema (AL),47910,AL,270800,1.2264,4
1736,2708105,Santana do Mundaú (AL),10637,AL,270810,1.7214,4
1737,2708204,São Brás (AL),6977,AL,270820,1.2005,4
1738,2708303,São José da Laje (AL),24064,AL,270830,0.8542,4
1739,2708402,São José da Tapera (AL),32462,AL,270840,1.9274,4
1740,2708501,São Luís do Quitunde (AL),34825,AL,270850,1.6194,4
1741,2708600,São Miguel dos Campos (AL),62328,AL,270860,0.1197,4
1742,2708709,São Miguel dos Milagres (AL),8073,AL,270870,1.0742,4
1743,2708808,São Sebastião (AL),34424,AL,270880,1.7544,4
1744,2708907,Satuba (AL),14042,AL,270890,0.0085,4
1745,2708956,Senador Rui Palmeira (AL),13893,AL,270895,2.1652,4
1746,2709004,Tanque d'Arca (AL),6115,AL,270900,1.639,4
1747,2709103,Taquarana (AL),20162,AL,270910,1.6572,4
1748,2709152,Teotônio Vilela (AL),44570,AL,270915,0.8065,4
1749,2709202,Traipu (AL),27934,AL,270920,2.4098,4
1750,2709301,União dos Palmares (AL),65963,AL,270930,0.8606,4
1751,2709400,Viçosa (AL),25655,AL,270940,1.1786,4
1752,2800100,Amparo do São Francisco (SE),2386,SE,280010,0.5865,4
1753,2800209,Aquidabã (SE),21796,SE,280020,0.7786,4
1754,2800308,Aracaju (SE),672614,SE,280030,-1.0474,3
1755,2800407,Arauá (SE),9840,SE,280040,0.985,4
1756,2800506,Areia Branca (SE),18825,SE,280050,0.6914,4
1757,2800605,Barra dos Coqueiros (SE),31439,SE,280060,-0.2714,4
1758,2800670,Boquim (SE),26980,SE,280067,0.7517,4
1759,2800704,Brejo Grande (SE),8396,SE,280070,1.3897,4
1760,2801009,Campo do Brito (SE),18325,SE,280100,0.6064,4
1761,2801108,Canhoba (SE),4003,SE,280110,1.3764,4
1762,2801207,Canindé de São Francisco (SE),30894,SE,280120,1.0029,4
1763,2801306,Capela (SE),34808,SE,280130,0.8564,4
1764,2801405,Carira (SE),22393,SE,280140,1.2304,4
1765,2801504,Carmópolis (SE),17232,SE,280150,-0.2103,4
1766,2801603,Cedro de São João (SE),5929,SE,280160,0.2638,4
1767,2801702,Cristinápolis (SE),18181,SE,280170,1.2176,4
1768,2801900,Cumbe (SE),4008,SE,280190,0.6583,4
1769,2802007,Divina Pastora (SE),5290,SE,280200,0.6331,4
1770,2802106,Estância (SE),69919,SE,280210,0.27399999999999997,4
1771,2802205,Feira Nova (SE),5617,SE,280220,1.0226,4
1772,2802304,Frei Paulo (SE),15688,SE,280230,0.5635,4
1773,2802403,Gararu (SE),11599,SE,280240,1.3731,4
1774,2802502,General Maynard (SE),3421,SE,280250,0.0461,4
1775,2802601,Gracho Cardoso (SE),5831,SE,280260,1.0049,4
1776,2802700,Ilha das Flores (SE),8522,SE,280270,0.9609,4
1777,2802809,Indiaroba (SE),18337,SE,280280,1.2645,4
1778,2802908,Itabaiana (SE),96839,SE,280290,0.0386,4
1779,2803005,Itabaianinha (SE),42399,SE,280300,1.0266,4
1780,2803104,Itabi (SE),4869,SE,280310,0.8158,4
1781,2803203,Itaporanga d'Ajuda (SE),35054,SE,280320,0.9055,4
1782,2803302,Japaratuba (SE),19067,SE,280330,0.5876,4
1783,2803401,Japoatã (SE),13422,SE,280340,1.26,4
1784,2803500,Lagarto (SE),106015,SE,280350,0.5508,4
1785,2803609,Laranjeiras (SE),30327,SE,280360,0.2622,4
1786,2803708,Macambira (SE),7002,SE,280370,0.9343,4
1787,2803807,Malhada dos Bois (SE),3715,SE,280380,0.6095,4
1788,2803906,Malhador (SE),12689,SE,280390,0.708,4
1789,2804003,Maruim (SE),17328,SE,280400,0.1628,4
1790,2804102,Moita Bonita (SE),11361,SE,280410,0.7347,4
1791,2804201,Monte Alegre de Sergipe (SE),15315,SE,280420,1.3298,4
1792,2804300,Muribeca (SE),7653,SE,280430,0.6295,4
1793,2804409,Neópolis (SE),18688,SE,280440,0.753,4
1794,2804458,Nossa Senhora Aparecida (SE),8822,SE,280445,1.0847,4
1795,2804508,Nossa Senhora da Glória (SE),37715,SE,280450,0.6755,4
1796,2804607,Nossa Senhora das Dores (SE),26957,SE,280460,0.9301,4
1797,2804706,Nossa Senhora de Lourdes (SE),6509,SE,280470,0.8534,4
1798,2804805,Nossa Senhora do Socorro (SE),187733,SE,280480,-0.3581,4
1799,2804904,Pacatuba (SE),14650,SE,280490,1.6673,4
1800,2805000,Pedra Mole (SE),3309,SE,280500,0.5866,4
1801,2805109,Pedrinhas (SE),9727,SE,280510,1.012,4
1802,2805208,Pinhão (SE),6678,SE,280520,0.9124,4
1803,2805307,Pirambu (SE),9436,SE,280530,0.6995,4
1804,2805406,Poço Redondo (SE),35461,SE,280540,1.4895,4
1805,2805505,Poço Verde (SE),24003,SE,280550,0.8667,4
1806,2805604,Porto da Folha (SE),28788,SE,280560,1.1681,4
1807,2805703,Propriá (SE),29756,SE,280570,-0.0603,4
1808,2805802,Riachão do Dantas (SE),19813,SE,280580,1.4421,4
1809,2805901,Riachuelo (SE),10354,SE,280590,0.2663,4
1810,2806008,Ribeirópolis (SE),18891,SE,280600,0.4505,4
1811,2806107,Rosário do Catete (SE),11158,SE,280610,0.0672,4
1812,2806206,Salgado (SE),20051,SE,280620,0.9767,4
1813,2806305,Santa Luzia do Itanhy (SE),14205,SE,280630,1.4737,4
1814,2806404,Santana do São Francisco (SE),7906,SE,280640,0.5021,4
1815,2806503,Santa Rosa de Lima (SE),3933,SE,280650,0.8079,4
1816,2806602,Santo Amaro das Brotas (SE),12200,SE,280660,0.4397,4
1817,2806701,São Cristóvão (SE),92090,SE,280670,-0.1074,4
